customer_id,churned,churn_reason
CUST_00499,0,
CUST_00500,0,
CUST_00501,0,
CUST_00502,0,
CUST_00503,0,
CUST_00504,0,
CUST_00505,0,
CUST_00506,0,
CUST_00507,0,
CUST_00508,1,poor_service
CUST_00509,0,
CUST_00510,0,
CUST_00511,0,
CUST_00512,0,
CUST_00513,1,competitor_price
CUST_00514,0,
CUST_00515,0,
CUST_00516,0,
CUST_00517,0,
CUST_00518,1,competitor_price
CUST_00519,1,competitor_price
CUST_00520,0,
CUST_00521,0,
CUST_00522,0,
CUST_00523,0,
CUST_00524,0,
CUST_00525,0,
CUST_00526,1,competitor_price
CUST_00527,0,
CUST_00528,0,
CUST_00529,0,
CUST_00530,0,
CUST_00531,0,
CUST_00532,0,
CUST_00533,0,
CUST_00534,0,
CUST_00535,0,
CUST_00536,1,price_increase
CUST_00537,1,poor_service
CUST_00538,1,unknown
CUST_00539,0,
CUST_00540,0,
CUST_00541,0,
CUST_00542,0,
CUST_00543,0,
CUST_00544,1,competitor_price
CUST_00545,0,
CUST_00546,0,
CUST_00547,0,
CUST_00548,0,
CUST_00549,0,
CUST_00550,0,
CUST_00551,0,
CUST_00552,0,
CUST_00553,0,
CUST_00554,0,
CUST_00555,0,
CUST_00556,0,
CUST_00557,0,
CUST_00558,0,
CUST_00559,0,
CUST_00560,0,
CUST_00561,0,
CUST_00562,0,
CUST_00563,0,
CUST_00564,1,poor_service
CUST_00565,0,
CUST_00566,0,
CUST_00567,0,
CUST_00568,0,
CUST_00569,0,
CUST_00570,0,
CUST_00571,0,
CUST_00572,0,
CUST_00573,0,
CUST_00574,0,
CUST_00575,0,
CUST_00576,1,competitor_price
CUST_00577,1,competitor_price
CUST_00578,1,competitor_price
CUST_00579,0,
CUST_00580,0,
CUST_00581,0,
CUST_00582,0,
CUST_00583,0,
CUST_00584,0,
CUST_00585,0,
CUST_00586,0,
CUST_00587,0,
CUST_00588,0,
CUST_00589,1,poor_service
CUST_00590,0,
CUST_00591,0,
CUST_00592,0,
CUST_00593,0,
CUST_00594,0,
CUST_00595,0,
CUST_00596,0,
CUST_00597,0,
CUST_00598,1,competitor_price
CUST_00599,0,
CUST_00600,0,
CUST_00601,0,
CUST_00602,0,
CUST_00603,0,
CUST_00604,0,
CUST_00605,0,
CUST_00606,0,
CUST_00607,0,
CUST_00608,0,
CUST_00609,0,
CUST_00610,1,technical_issues
CUST_00611,0,
CUST_00612,1,competitor_price
CUST_00613,1,competitor_price
CUST_00614,0,
CUST_00615,1,competitor_price
CUST_00616,1,price_increase
CUST_00617,0,
CUST_00618,0,
CUST_00619,0,
CUST_00620,0,
CUST_00621,1,competitor_price
CUST_00622,0,
CUST_00623,0,
CUST_00624,0,
CUST_00625,0,
CUST_00626,0,
CUST_00627,0,
CUST_00628,0,
CUST_00629,0,
CUST_00630,0,
CUST_00631,0,
CUST_00632,0,
CUST_00633,0,
CUST_00634,0,
CUST_00635,0,
CUST_00636,0,
CUST_00637,0,
CUST_00638,0,
CUST_00639,0,
CUST_00640,0,
CUST_00641,1,poor_service
CUST_00642,0,
CUST_00643,0,
CUST_00644,0,
CUST_00645,0,
CUST_00646,0,
CUST_00647,0,
CUST_00648,0,
CUST_00649,0,
CUST_00650,1,poor_service
CUST_00651,1,competitor_price
CUST_00652,1,price_increase
CUST_00653,1,poor_service
CUST_00654,0,
CUST_00655,0,
CUST_00656,0,
CUST_00657,0,
CUST_00658,0,
CUST_00659,0,
CUST_00660,0,
CUST_00661,0,
CUST_00662,0,
CUST_00663,1,technical_issues
CUST_00664,0,
CUST_00665,0,
CUST_00666,0,
CUST_00667,0,
CUST_00668,1,technical_issues
CUST_00669,1,poor_service
CUST_00670,0,
CUST_00671,0,
CUST_00672,0,
CUST_00673,0,
CUST_00674,0,
CUST_00675,0,
CUST_00676,0,
CUST_00677,0,
CUST_00678,0,
CUST_00679,0,
CUST_00680,0,
CUST_00681,0,
CUST_00682,0,
CUST_00683,0,
CUST_00684,0,
CUST_00685,0,
CUST_00686,1,technical_issues
CUST_00687,0,
CUST_00688,0,
CUST_00689,0,
CUST_00690,0,
CUST_00691,1,competitor_price
CUST_00692,0,
CUST_00693,0,
CUST_00694,0,
CUST_00695,1,poor_service
CUST_00696,0,
CUST_00697,1,competitor_price
CUST_00698,0,
CUST_00699,0,
CUST_00700,0,
CUST_00701,0,
CUST_00702,1,unknown
CUST_00703,0,
CUST_00704,0,
CUST_00705,1,poor_service
CUST_00706,1,technical_issues
CUST_00707,0,
CUST_00708,0,
CUST_00709,1,competitor_price
CUST_00710,0,
CUST_00711,0,
CUST_00712,0,
CUST_00713,0,
CUST_00714,0,
CUST_00715,0,
CUST_00716,1,unknown
CUST_00717,0,
CUST_00718,1,relocation
CUST_00719,0,
CUST_00720,0,
CUST_00721,0,
CUST_00722,0,
CUST_00723,0,
CUST_00724,0,
CUST_00725,0,
CUST_00726,0,
CUST_00727,0,
CUST_00728,0,
CUST_00729,0,
CUST_00730,0,
CUST_00731,0,
CUST_00732,0,
CUST_00733,0,
CUST_00734,0,
CUST_00735,0,
CUST_00736,0,
CUST_00737,0,
CUST_00738,0,
CUST_00739,0,
CUST_00740,0,
CUST_00741,0,
CUST_00742,0,
CUST_00743,0,
CUST_00744,1,poor_service
CUST_00745,0,
CUST_00746,0,
CUST_00747,0,
CUST_00748,0,
CUST_00749,0,
CUST_00750,0,
CUST_00751,1,technical_issues
CUST_00752,0,
CUST_00753,0,
CUST_00754,0,
CUST_00755,0,
CUST_00756,0,
CUST_00757,0,
CUST_00758,1,technical_issues
CUST_00759,0,
CUST_00760,1,technical_issues
CUST_00761,0,
CUST_00762,1,competitor_price
CUST_00763,0,
CUST_00764,1,competitor_price
CUST_00765,0,
CUST_00766,0,
CUST_00767,0,
CUST_00768,0,
CUST_00769,0,
CUST_00770,0,
CUST_00771,0,
CUST_00772,0,
CUST_00773,0,
CUST_00774,0,
CUST_00775,0,
CUST_00776,0,
CUST_00777,0,
CUST_00778,0,
CUST_00779,1,unknown
CUST_00780,0,
CUST_00781,0,
CUST_00782,0,
CUST_00783,0,
CUST_00784,1,competitor_price
CUST_00785,0,
CUST_00786,0,
CUST_00787,0,
CUST_00788,0,
CUST_00789,0,
CUST_00790,0,
CUST_00791,1,relocation
CUST_00792,0,
CUST_00793,0,
CUST_00794,0,
CUST_00795,0,
CUST_00796,0,
CUST_00797,0,
CUST_00798,0,
CUST_00799,0,
CUST_00800,0,
CUST_00801,0,
CUST_00802,0,
CUST_00803,0,
CUST_00804,0,
CUST_00805,0,
CUST_00806,0,
CUST_00807,1,technical_issues
CUST_00808,0,
CUST_00809,0,
CUST_00810,0,
CUST_00811,0,
CUST_00812,0,
CUST_00813,0,
CUST_00814,0,
CUST_00815,0,
CUST_00816,0,
CUST_00817,0,
CUST_00818,0,
CUST_00819,0,
CUST_00820,0,
CUST_00821,0,
CUST_00822,0,
CUST_00823,0,
CUST_00824,0,
CUST_00825,0,
CUST_00826,0,
CUST_00827,0,
CUST_00828,0,
CUST_00829,1,poor_service
CUST_00830,0,
CUST_00831,0,
CUST_00832,0,
CUST_00833,0,
CUST_00834,0,
CUST_00835,0,
CUST_00836,0,
CUST_00837,0,
CUST_00838,0,
CUST_00839,0,
CUST_00840,0,
CUST_00841,0,
CUST_00842,0,
CUST_00843,0,
CUST_00844,0,
CUST_00845,1,poor_service
CUST_00846,0,
CUST_00847,0,
CUST_00848,0,
CUST_00849,0,
CUST_00850,0,
CUST_00851,0,
CUST_00852,0,
CUST_00853,0,
CUST_00854,0,
CUST_00855,0,
CUST_00856,0,
CUST_00857,0,
CUST_00858,0,
CUST_00859,0,
CUST_00860,0,
CUST_00861,0,
CUST_00862,0,
CUST_00863,0,
CUST_00864,1,competitor_price
CUST_00865,0,
CUST_00866,0,
CUST_00867,0,
CUST_00868,0,
CUST_00869,0,
CUST_00870,0,
CUST_00871,0,
CUST_00872,0,
CUST_00873,0,
CUST_00874,0,
CUST_00875,0,
CUST_00876,0,
CUST_00877,0,
CUST_00878,0,
CUST_00879,0,
CUST_00880,0,
CUST_00881,1,competitor_price
CUST_00882,1,competitor_price
CUST_00883,1,competitor_price
CUST_00884,0,
CUST_00885,0,
CUST_00886,0,
CUST_00887,0,
CUST_00888,0,
CUST_00889,0,
CUST_00890,0,
CUST_00891,0,
CUST_00892,0,
CUST_00893,1,poor_service
CUST_00894,0,
CUST_00895,0,
CUST_00896,0,
CUST_00897,1,technical_issues
CUST_00898,0,
CUST_00899,0,
CUST_00900,0,
CUST_00901,0,
CUST_00902,0,
CUST_00903,0,
CUST_00904,0,
CUST_00905,0,
CUST_00906,0,
CUST_00907,1,competitor_price
CUST_00908,0,
CUST_00909,0,
CUST_00910,0,
CUST_00911,0,
CUST_00912,0,
CUST_00913,0,
CUST_00914,1,competitor_price
CUST_00915,0,
CUST_00916,0,
CUST_00917,0,
CUST_00918,0,
CUST_00919,0,
CUST_00920,0,
CUST_00921,0,
CUST_00922,0,
CUST_00923,0,
CUST_00924,0,
CUST_00925,1,technical_issues
CUST_00926,0,
CUST_00927,0,
CUST_00928,0,
CUST_00929,0,
CUST_00930,0,
CUST_00931,0,
CUST_00932,0,
CUST_00933,0,
CUST_00934,1,technical_issues
CUST_00935,0,
CUST_00936,0,
CUST_00937,1,competitor_price
CUST_00938,0,
CUST_00939,0,
CUST_00940,0,
CUST_00941,0,
CUST_00942,0,
CUST_00943,0,
CUST_00944,0,
CUST_00945,0,
CUST_00946,1,competitor_price
CUST_00947,0,
CUST_00948,0,
CUST_00949,0,
CUST_00950,0,
CUST_00951,0,
CUST_00952,0,
CUST_00953,0,
CUST_00954,0,
CUST_00955,0,
CUST_00956,0,
CUST_00957,0,
CUST_00958,0,
CUST_00959,0,
CUST_00960,0,
CUST_00961,0,
CUST_00962,0,
CUST_00963,0,
CUST_00964,0,
CUST_00965,0,
CUST_00966,0,
CUST_00967,0,
CUST_00968,0,
CUST_00969,0,
CUST_00970,0,
CUST_00971,1,technical_issues
CUST_00972,0,
CUST_00973,0,
CUST_00974,1,technical_issues
CUST_00975,0,
CUST_00976,0,
CUST_00977,1,competitor_price
CUST_00978,0,
CUST_00979,0,
CUST_00980,0,
CUST_00981,0,
CUST_00982,0,
CUST_00983,1,competitor_price
CUST_00984,0,
CUST_00985,1,competitor_price
CUST_00986,0,
CUST_00987,0,
CUST_00988,0,
CUST_00989,0,
CUST_00990,0,
CUST_00991,0,
CUST_00992,0,
CUST_00993,0,
CUST_00994,0,
CUST_00995,0,
CUST_00996,0,
CUST_00997,1,competitor_price
CUST_00998,0,
CUST_00999,0,
CUST_01000,0,
CUST_01001,0,
CUST_01002,0,
CUST_01003,1,competitor_price
CUST_01004,0,
CUST_01005,1,competitor_price
CUST_01006,0,
CUST_01007,0,
CUST_01008,0,
CUST_01009,1,relocation
CUST_01010,0,
CUST_01011,0,
CUST_01012,0,
CUST_01013,0,
CUST_01014,1,technical_issues
CUST_01015,0,
CUST_01016,0,
CUST_01017,0,
CUST_01018,0,
CUST_01019,0,
CUST_01020,0,
CUST_01021,0,
CUST_01022,0,
CUST_01023,0,
CUST_01024,0,
CUST_01025,0,
CUST_01026,0,
CUST_01027,0,
CUST_01028,0,
CUST_01029,0,
CUST_01030,0,
CUST_01031,0,
CUST_01032,0,
CUST_01033,0,
CUST_01034,0,
CUST_01035,0,
CUST_01036,0,
CUST_01037,0,
CUST_01038,0,
CUST_01039,0,
CUST_01040,0,
CUST_01041,0,
CUST_01042,0,
CUST_01043,0,
CUST_01044,0,
CUST_01045,0,
CUST_01046,0,
CUST_01047,0,
CUST_01048,0,
CUST_01049,0,
CUST_01050,0,
CUST_01051,0,
CUST_01052,0,
CUST_01053,0,
CUST_01054,1,competitor_price
CUST_01055,1,competitor_price
CUST_01056,0,
CUST_01057,0,
CUST_01058,0,
CUST_01059,0,
CUST_01060,0,
CUST_01061,0,
CUST_01062,0,
CUST_01063,0,
CUST_01064,0,
CUST_01065,0,
CUST_01066,0,
CUST_01067,1,price_increase
CUST_01068,0,
CUST_01069,0,
CUST_01070,0,
CUST_01071,0,
CUST_01072,0,
CUST_01073,0,
CUST_01074,0,
CUST_01075,0,
CUST_01076,0,
CUST_01077,0,
CUST_01078,0,
CUST_01079,0,
CUST_01080,1,technical_issues
CUST_01081,0,
CUST_01082,0,
CUST_01083,0,
CUST_01084,0,
CUST_01085,0,
CUST_01086,0,
CUST_01087,0,
CUST_01088,1,poor_service
CUST_01089,0,
CUST_01090,0,
CUST_01091,1,technical_issues
CUST_01092,1,competitor_price
CUST_01093,1,price_increase
CUST_01094,0,
CUST_01095,0,
CUST_01096,0,
CUST_01097,0,
CUST_01098,0,
CUST_01099,0,
CUST_01100,0,
CUST_01101,1,poor_service
CUST_01102,0,
CUST_01103,1,unknown
CUST_01104,0,
CUST_01105,0,
CUST_01106,0,
CUST_01107,0,
CUST_01108,0,
CUST_01109,0,
CUST_01110,0,
CUST_01111,0,
CUST_01112,0,
CUST_01113,0,
CUST_01114,0,
CUST_01115,0,
CUST_01116,0,
CUST_01117,0,
CUST_01118,0,
CUST_01119,0,
CUST_01120,0,
CUST_01121,0,
CUST_01122,0,
CUST_01123,0,
CUST_01124,0,
CUST_01125,0,
CUST_01126,1,competitor_price
CUST_01127,0,
CUST_01128,0,
CUST_01129,0,
CUST_01130,0,
CUST_01131,0,
CUST_01132,0,
CUST_01133,0,
CUST_01134,0,
CUST_01135,0,
CUST_01136,0,
CUST_01137,0,
CUST_01138,0,
CUST_01139,1,competitor_price
CUST_01140,0,
CUST_01141,0,
CUST_01142,0,
CUST_01143,0,
CUST_01144,0,
CUST_01145,0,
CUST_01146,0,
CUST_01147,1,relocation
CUST_01148,1,poor_service
CUST_01149,0,
CUST_01150,0,
CUST_01151,0,
CUST_01152,0,
CUST_01153,0,
CUST_01154,0,
CUST_01155,0,
CUST_01156,0,
CUST_01157,0,
CUST_01158,0,
CUST_01159,1,unknown
CUST_01160,0,
CUST_01161,0,
CUST_01162,0,
CUST_01163,0,
CUST_01164,0,
CUST_01165,0,
CUST_01166,0,
CUST_01167,0,
CUST_01168,0,
CUST_01169,1,poor_service
CUST_01170,0,
CUST_01171,0,
CUST_01172,0,
CUST_01173,0,
CUST_01174,0,
CUST_01175,1,technical_issues
CUST_01176,1,poor_service
CUST_01177,0,
CUST_01178,0,
CUST_01179,0,
CUST_01180,0,
CUST_01181,0,
CUST_01182,0,
CUST_01183,0,
CUST_01184,1,technical_issues
CUST_01185,1,technical_issues
CUST_01186,0,
CUST_01187,1,competitor_price
CUST_01188,0,
CUST_01189,0,
CUST_01190,0,
CUST_01191,1,technical_issues
CUST_01192,0,
CUST_01193,0,
CUST_01194,0,
CUST_01195,1,poor_service
CUST_01196,0,
CUST_01197,0,
CUST_01198,0,
CUST_01199,0,
CUST_01200,0,
CUST_01201,0,
CUST_01202,0,
CUST_01203,0,
CUST_01204,0,
CUST_01205,0,
CUST_01206,0,
CUST_01207,1,unknown
CUST_01208,0,
CUST_01209,0,
CUST_01210,0,
CUST_01211,0,
CUST_01212,0,
CUST_01213,0,
CUST_01214,0,
CUST_01215,0,
CUST_01216,1,unknown
CUST_01217,1,relocation
CUST_01218,0,
CUST_01219,0,
CUST_01220,0,
CUST_01221,0,
CUST_01222,0,
CUST_01223,0,
CUST_01224,0,
CUST_01225,0,
CUST_01226,0,
CUST_01227,0,
CUST_01228,0,
CUST_01229,0,
CUST_01230,0,
CUST_01231,0,
CUST_01232,0,
CUST_01233,0,
CUST_01234,0,
CUST_01235,1,technical_issues
CUST_01236,0,
CUST_01237,0,
CUST_01238,0,
CUST_01239,0,
CUST_01240,1,competitor_price
CUST_01241,0,
CUST_01242,0,
CUST_01243,0,
CUST_01244,0,
CUST_01245,0,
CUST_01246,0,
CUST_01247,0,
CUST_01248,1,competitor_price
CUST_01249,0,
CUST_01250,0,
CUST_01251,0,
CUST_01252,0,
CUST_01253,0,
CUST_01254,0,
CUST_01255,0,
CUST_01256,0,
CUST_01257,1,unknown
CUST_01258,0,
CUST_01259,1,unknown
CUST_01260,0,
CUST_01261,0,
CUST_01262,1,unknown
CUST_01263,1,technical_issues
CUST_01264,0,
CUST_01265,0,
CUST_01266,0,
CUST_01267,0,
CUST_01268,1,relocation
CUST_01269,0,
CUST_01270,1,competitor_price
CUST_01271,0,
CUST_01272,0,
CUST_01273,0,
CUST_01274,0,
CUST_01275,0,
CUST_01276,0,
CUST_01277,0,
CUST_01278,0,
CUST_01279,0,
CUST_01280,0,
CUST_01281,0,
CUST_01282,0,
CUST_01283,0,
CUST_01284,0,
CUST_01285,0,
CUST_01286,0,
CUST_01287,0,
CUST_01288,0,
CUST_01289,0,
CUST_01290,1,relocation
CUST_01291,0,
CUST_01292,1,relocation
CUST_01293,0,
CUST_01294,0,
CUST_01295,1,relocation
CUST_01296,0,
CUST_01297,0,
CUST_01298,1,poor_service
CUST_01299,0,
CUST_01300,0,
CUST_01301,0,
CUST_01302,0,
CUST_01303,0,
CUST_01304,0,
CUST_01305,0,
CUST_01306,0,
CUST_01307,0,
CUST_01308,0,
CUST_01309,0,
CUST_01310,1,technical_issues
CUST_01311,0,
CUST_01312,0,
